"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"bapak ku jg begini, katanya dicampur sama air","0","0","2025-11-05T07:14:25.000Z","chaa_withd","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7544285959186580481","7569136199156302608","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f5b18e354e7736cca7ff79d0847e8d5d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=cf523a0f&x-expires=1762776000&x-signature=uTBrbC%2BUG%2F4aUfhpGAfL8M9GUWY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Pantesan..","0","0","2025-11-01T01:23:52.000Z","radithyaazz","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6768750898787288065","7567561518969291538","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/cb22aacea40cff90eba59086525b8f19~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7de49f1c&x-expires=1762776000&x-signature=gVQJ2pnDIe9vXyG2x1VxR99LP4E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ngene ki semisal lak kejadian bahan bakar e pesawat kecampur etanol.
trus pesawat e macet ndk duwur sp sing tanggung jawab 😫","0","0","2025-11-03T07:02:57.000Z","c4pricorn23","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7058834872555750427","7568391085601604373","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/66746fdf871fb1ee7432335f2f5fb577~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=81f89155&x-expires=1762776000&x-signature=%2FWVA9ivBrT7dp2xpge5PFtwAwH4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"semua gegara si kuah rawon mbaaaaak 😭","0","0","2025-11-04T12:57:06.000Z","mightymomi","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6551708452870766593","7568853444179493650","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a28de0e9a3f1fcb09f5d8bb6751a568f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3aaa2bca&x-expires=1762776000&x-signature=MT2%2FwxGyP06xVeTOQA7A%2B%2FS02LU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"gantio turbo. Saiki elek pertalite tamax","0","0","2025-11-03T09:01:11.000Z","z4n98p","https://www.tiktok.com/@gilchsa/video/7567227706992086290","7344177430557524997","7568421551198225160","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/b4a48682856d04a08fd9535eed1e6161~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=c3fe00b0&x-expires=1762776000&x-signature=CLIqNcr%2BRRf%2FL2GAZMtnwLcr664%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"tenang mbak Pertamina blm puas kalau rakyat kecil blm jadi bahan percobaan Jan giatel tel tel","0","0","2025-11-07T16:31:34.000Z","atmo.zfears","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6860151812788585474","7570021437281862418","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d4a4b2838b31d77f8a3011abd835facf~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=00d97808&x-expires=1762776000&x-signature=Px0oN2XneR%2Baj4soEOZ9rF%2FNIP0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"sepeda motorku mati mati an setelah isi bensin😂","1","1","2025-11-04T07:59:14.000Z","_daaa2425","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7502419842860876808","7568776680363426567","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/14f8603fa4840d6e7ee7c16e7c9cc5cd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=982223cb&x-expires=1762776000&x-signature=pAMDVm%2Bh7rhmFAGqkx662g1BCy0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"berkah buat bengkel","0","0","2025-11-01T01:38:54.000Z","amuemudin","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","6902411912895562754","7567565408981844743","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7332154815708921864~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0a46f6ea&x-expires=1762776000&x-signature=SWALqFKaawsvB9xLtvGarPI8O2g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"untung belum beli 🗿","0","0","2025-10-31T23:20:32.000Z","kronologycal","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7063372576646824961","7567529679428567815","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6916f410b47aec96105b847d6fdeec77~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6ba4a340&x-expires=1762776000&x-signature=AyH60KikZZQFh8moijAd5UkCzBE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"ya Allah kenapaaa Indonesia macam niee 😩😭... selalu di jatuhkan oleh orang atasan 😭","0","0","2025-11-01T03:24:20.000Z","ajax_mobile","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7029924714744120346","7567592570671792916","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/9c8dd414c27fc32e1afeb133fde2e6a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d32fb084&x-expires=1762776000&x-signature=A4%2B%2F7nWoks8A7%2FxSeak2Lj0sPvE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"tapi kalau mobil gimana?","0","0","2025-11-01T02:48:03.000Z","arxxfan","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7110079309402801178","7567583205765923592","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/64e07a99ec6324864a9bf99da463daca~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=da9056c2&x-expires=1762776000&x-signature=kbXyJWV3r12Eocdzb8EY3m1vkNc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"😂di Samarinda sblm lebaran smpi hbs lebaran kaya gini, pertalite & Pertamax sama brebet.ngeluh ke pejabat dan kalian tau kata gubernur kaltim yg bilang ""motor jarang di servis 🤣"" padahal yg kena jg ad motor baru keluar dealer😂","0","0","2025-11-01T00:21:52.000Z","boba.867","https://www.tiktok.com/@geraldvincentt/video/7567254735003192583","7176648198482920450","7567545540389536520","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/44c7c887e65f7fc8cd8e9b402a4f72f3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=999339b7&x-expires=1762776000&x-signature=EdAyh6H7Y9N3ghLfRy3vj%2FwrXCk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"waduh bikin rusak motor","0","0","2025-11-08T04:23:03.000Z","dwi.nur.fadillah0","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7479715122076795925","7570205322309108498","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/8bffb45b28c08ead036f068c489cfb40~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2259f593&x-expires=1762776000&x-signature=4f6RrtUxrwcF%2FVyd7oEIdNQru2M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Aku yg paket Pertamax aja masih brebet bang anjiir🥵","0","0","2025-11-06T22:27:53.000Z","novyvhoenz","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6513909199720923138","7569742560706904833","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/f1dba98166ae28aef760d961d4721809~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ad2b4bc8&x-expires=1762776000&x-signature=0GUCxFXS8GIWNI0ckKFPFBDeOOo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"MTR ku dah cape bolak balik bengkel smpe nangis dorong di benerin terus harga benerin ya pulpam smpe habis 1,5 dah 3 kali masuk bengkel bensin pul tapi ko ngeberebet","0","0","2025-11-05T22:22:40.000Z","diandian8888","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7064441377715274753","7569370158738916113","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/4854eae497267a7df426ce44f1162863~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=5156e66a&x-expires=1762776000&x-signature=Sw4EiK4Oc9HGd5rxtU%2B4qqkW4RU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"motor q mogok terus mrebet*","0","0","2025-11-08T05:21:54.000Z","putri_nada123_","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7204394680301569030","7570219658965566228","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/171ab6c1358f84ecbd84c396f8435cd1~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7d691516&x-expires=1762776000&x-signature=ZUp4Cb%2BBvsryVbG7Myj7eD6%2F3iY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"huemm negara macam apa ini","0","0","2025-11-05T19:54:30.000Z","hndika_44","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7520770265845761031","7569332056318001938","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/892557de0cc2f229ab50d03b5b52bef7~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b47c23d8&x-expires=1762776000&x-signature=wXUH7MDY5GmL8AUmtkdOEd9GkR8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"motor ku brebet njir😌","0","0","2025-11-06T21:31:42.000Z","taurusmei0305","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6581357351524761606","7569728157676045063","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ec39486c66a2123624aeb4560bb249df~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a0324253&x-expires=1762776000&x-signature=gIFe0PS6otMLh%2BEGqPfr71w7R9U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"tangkap","0","0","2025-11-08T17:27:17.000Z","user5602510725657","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7228960237511345153","7570407395644293906","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8ecf95a9&x-expires=1762776000&x-signature=t%2BxJcst4ai%2FUqw2rRkgBl5ouom0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"setelah ethanol beredar dan motor punya temen pengguna pertalite pada brebet di situ saya gak mau lagi pake pertalite, malah enakan pke pertamax","0","0","2025-11-07T12:26:50.000Z","0wnerbc","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6794206635771839490","7569958906479788818","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/77766f8872b5c6f4ddf3b9eaee948eb4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0d0dcb98&x-expires=1762776000&x-signature=YIypVLNeVtEqCi4Ug1nVbxkid%2FE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Ayo Cak Ji bantu kami para rakyat untuk komplain adanya penyampuran etanol pada bbm pertamina","0","0","2025-11-08T05:15:54.000Z","dodyramadona_","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6682500936549663745","7570218925485867783","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/a22f23cd4636ac2005456b84233bb75d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=7988b985&x-expires=1762776000&x-signature=gEtNBS%2FsOwuD0bRiMj4JAAn4dys%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"NOVEMBER BERNYA APAA?
#BEREBEETT","0","0","2025-11-06T21:07:35.000Z","kipoo.68","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6961158342820922370","7569720436029555464","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/5c392a3fad548a0e50a9ff81be6f2f84~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=029be1df&x-expires=1762776000&x-signature=xGGh9IkJ7xsaWbq8Lwlwa78fzkc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pantes beli bensin pake drigen g mau...biar g keliatan ada campuranya...😁","0","0","2025-11-05T18:04:54.000Z","zie_new","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6608899036153102337","7569303809140278036","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/2128480db0de993ecb2df87b649074fe~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b32f3fb1&x-expires=1762776000&x-signature=6Xem8ZbdCSHFdyJCaGoJHCGcf%2Bc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"kota malang sepeda motor banyak yang brebet woii","0","0","2025-11-05T17:39:43.000Z","superwin1046","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7191476951134323714","7569297349199823623","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/30d1b56ad793fba1e258e682a1f2d641~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2f0a77b1&x-expires=1762776000&x-signature=GzqyFk8VT1LEhc17EDgh6vxL6Vs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"sepeda ku rusak gara2 bensin","0","0","2025-11-05T17:26:59.000Z","mama3anaksayank4","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7378766262094513157","7569294090228089607","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/93fb927a4a9e471a64acff5a442c93c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=0281f362&x-expires=1762776000&x-signature=Q2x8bLINMfOxWpSdesqnd76Vawo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"upload cctv dari atas nya","0","0","2025-11-07T12:17:58.000Z","bang_jarwo_ts","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6706167818067018753","7569956602410615570","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/7325018960015917063~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a56758d2&x-expires=1762776000&x-signature=%2Bo1Sg8ahXQWZD9NKjEPhTqiOwUk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"gua kalo beli eceran dibotol🗿😂","0","0","2025-11-06T19:21:28.000Z","anggastichhhhhhhhh_","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7461967211029414929","7569694608000680725","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/311e9b16f0c277d68940456f3a32608f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=35e65201&x-expires=1762776000&x-signature=v8kAix0IvDDpi8YQXPDfxZSE%2Bqw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"𝙠𝙖𝙙𝙖𝙣𝙜 𝙩𝙚𝙣𝙜𝙠𝙚 𝙢𝙤𝙩𝙤𝙧 𝙠𝙞𝙩𝙖 𝙠𝙤𝙩𝙤𝙧 𝙡𝙖𝙢𝙖 𝙜𝙖𝙠 𝙙𝙞 𝙠𝙪𝙧𝙖𝙨","0","0","2025-11-05T16:37:35.000Z","adiyahoo89","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7280722202583974917","7569281356983845640","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/ab8e3ae3d51459d3645bdaa8e36bdc15~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=235cea2f&x-expires=1762776000&x-signature=g0XE0UQi9d2WJMMUmmA9eAz1tvU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"motorku dadi draculaaa","0","0","2025-11-05T16:31:28.000Z","topekkupruz","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6548018733192839170","7569279751523009300","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/9b59ccf3ee6b70d0d1df188a627e67f9~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=eda732ae&x-expires=1762776000&x-signature=j1YrwUIoWHlrffw1fcgkAN65IaY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"pokoknya bensin jorok","0","0","2025-11-06T18:53:43.000Z","maill","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6970007897556648962","7569687468993151764","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/97689dac5bd72fa299574c70073a6576~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=222edb4a&x-expires=1762776000&x-signature=g04rjZXWVFz0PRBDr87NoDFVVzU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"jahat banget","0","0","2025-11-05T16:20:13.000Z","nicorystudio","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6926557371901297666","7569276870477792018","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fe8e990ec194bc4534ad5abeb26ec52d~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ed0b3929&x-expires=1762776000&x-signature=6qwNzjCMa86w32fz1yl5seD1Rro%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"biar apa di capur air","0","0","2025-11-05T15:45:52.000Z","user9216274850035","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7360335450915636230","7569267517467116304","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3cabbb84559f33a9e0bde926c6ea5061~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f3de73b6&x-expires=1762776000&x-signature=CUEQdklc60iqPa53HBU6QiQ5gSQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"semenjak isi di vivo pas msh ada aman aja, tp skrg vivo/shell bnyk kosong mau gk mau ke pertamina malah motor brebet parah udh gtu ngebul bau bensin, jdi mtr taro di rmh aja gk kepake sama sekali jdi mls ngisi di pom pertamina dgn kasus ini, akhirnya naik tj aja yg aman / ojol walaupun bayar brp pun dri pda bnerin mtr","0","0","2025-11-05T15:37:54.000Z","gil188710","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7444217359358149688","7569265952417907477","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=8ecf95a9&x-expires=1762776000&x-signature=t%2BxJcst4ai%2FUqw2rRkgBl5ouom0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"itu perbuatan koruptor geng solo.","0","0","2025-11-05T15:36:42.000Z","putralingga.bayur","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7166623507329483777","7569265666206434056","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/fcac60525fba41106c94c1c34f7de319~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=81263961&x-expires=1762776000&x-signature=6k1%2BCflhfWTgnrTj2c0NEbc7duo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"motor jadul ku tak kasih Pertamax terus..","0","0","2025-11-07T12:32:57.000Z","chiong_hwa","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7052720551768605698","7569960460503843604","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/0c72c730957c421f07f916f65c3d75a8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=6494879b&x-expires=1762776000&x-signature=DnD%2BX3UHryo%2BZF6d0bfNs1o2O5E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"motor saya brebet","0","0","2025-11-05T15:30:46.000Z","keblinger52","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6971409976753980417","7569264137902261000","https://p16-common-sign.tiktokcdn-us.com/tos-useast2a-avt-0068-giso/098f1153cedc3413382441c52ad12c7e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=572ea108&x-expires=1762776000&x-signature=90Lg5CqAU2tWHU89MF0ZOQQxnZU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"CARI BAHLIL....RAKYAT SLL JD KORBAN","0","0","2025-11-07T11:56:27.000Z","mangkutak72","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","6552446575523217410","7569951054382859029","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/6fc16e97ae81a714c7330bd1c1d74226~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=66db4650&x-expires=1762776000&x-signature=JERRyzOxleie3X3SdZap01lpP%2FI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"ngamau ngaku alasan setiap hari test on sport aja jika terbukti km mau diapakan","0","0","2025-11-06T15:19:01.000Z","julizar85","https://www.tiktok.com/@lensaberita2/video/7567248261988273424","7504224566974825480","7569632173055542034","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/87c77588c04ad25f8f82d40d8e4436e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=739a0ef6&x-expires=1762776000&x-signature=Jvg5FVqFn5w9LaLYslZqgK3%2BOOQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"omengi bareng² kaka","0","0","2025-11-04T15:25:33.000Z","g0sthings","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6918665396058293249","7568891697246602005","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/d8da2dd6f7047c187fd111da4c8b0014~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3ee3a399&x-expires=1762776000&x-signature=suCfEvPBQK1Hw28pmrdKUecSRmY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"pertamax podo ae tambah boros pollll😭","0","0","2025-11-06T00:51:30.000Z","girlgurlsgril_","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6866328951100195841","7569408608140641042","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/965a23b7f037697ac1f5ef7a08f88f1a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a5a59c88&x-expires=1762776000&x-signature=3hv1PDBb9cSmjla3e4uz3c2aWzI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"tag akun bahlil 🤭","0","0","2025-11-04T14:43:19.000Z","monbangngu","https://www.tiktok.com/@gilchsa/video/7567227706992086290","6555387677503799298","7568880794313442066","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/8e1b73533310d94a8fbd562496ec8329~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=dbc25666&x-expires=1762776000&x-signature=6lnLCHW32tN%2BQFy%2FMXTxaZ2a7WA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
